method,description,success,embedding,labels,runtime,memory_mb,knn_preservation,trustworthiness,continuity,stress,n_samples,n_lost,dataset,n_features,error
pca,Linear projection maximizing variance,True,"[[ 1.34485689e-01 -1.82982676e-01]
 [ 1.68976762e+00 -1.59574074e+00]
 [-5.33209026e-01 -4.06075110e-01]
 [-1.90874892e+00  1.10846798e+00]
 [ 2.80206692e-01  5.50207523e-01]
 [ 3.47190118e-01 -1.27794588e+00]
 [-4.38703708e-01 -1.02926296e+00]
 [ 1.41262507e+00  8.62516713e-01]
 [-1.81446246e+00 -1.61052554e+00]
 [-8.91950484e-01 -4.86626694e-01]
 [-7.26598578e-01  2.65054881e-01]
 [ 1.47452498e+00  8.39994563e-02]
 [ 1.03637381e+00  9.95246576e-01]
 [ 6.83405533e-01 -7.69725311e-01]
 [ 4.52554397e-01  8.22804644e-01]
 [ 5.16099790e-01 -6.45389670e-01]
 [ 6.95218330e-01 -8.61496446e-01]
 [-1.61451660e+00  2.11792198e-01]
 [-5.48050480e-01 -2.66518395e-01]
 [ 6.69091009e-01  7.94892452e-01]
 [-1.84376983e+00  4.61724260e-01]
 [ 1.56112737e-01  4.51401527e-01]
 [ 7.62035737e-01 -1.52793653e+00]
 [ 2.45182973e-01 -1.00242876e+00]
 [-7.99449771e-01 -1.43407060e+00]
 [ 3.49841020e-01 -1.22358697e-01]
 [ 5.14549425e-01  1.57452379e+00]
 [-1.47790959e+00 -9.08658897e-01]
 [-1.91308165e+00  1.06146588e+00]
 [-5.83619684e-01  5.94452597e-01]
 [-1.88072542e+00  8.37492833e-01]
 [ 3.96850877e-01  1.98637234e-01]
 [-4.52766974e-01  4.52488017e-01]
 [ 1.63502375e+00 -3.34638293e-01]
 [ 1.56647498e+00 -1.38445351e+00]
 [ 6.61185763e-01  1.30555980e+00]
 [ 6.94774845e-01 -1.00087509e+00]
 [-1.27210912e-01 -1.20118356e+00]
 [-1.28591753e+00  8.92714821e-01]
 [-5.95666279e-01 -1.71675673e+00]
 [-3.65384732e-02  1.60930635e+00]
 [-1.33837355e+00  7.37743742e-01]
 [-6.85254093e-01  1.42460867e+00]
 [ 1.70923790e+00 -3.72170646e-01]
 [ 8.15023224e-01 -1.59678763e+00]
 [-1.55979258e+00  1.61797870e+00]
 [ 6.47792588e-01 -5.80768060e-01]
 [-1.58203400e+00  8.97714790e-01]
 [-1.77223292e+00  9.99011805e-01]
 [ 4.57189774e-01  1.24087066e+00]
 [ 1.53930945e+00 -1.10767549e+00]
 [ 1.56280834e-01  3.22706159e-01]
 [ 1.64483665e+00  8.35764502e-01]
 [ 1.67312030e+00 -4.25987352e-01]
 [-1.82780813e+00 -1.13564154e+00]
 [ 1.70910172e+00  9.08190814e-02]
 [-3.02802705e-01  1.58114427e+00]
 [ 5.39461308e-01  7.43665937e-01]
 [-5.70377789e-01  4.00449753e-01]
 [ 6.18813420e-01 -1.66349815e+00]
 [-8.22216432e-03 -2.94781668e-01]
 [ 6.91424998e-01  1.31287895e+00]
 [ 1.03799755e+00 -5.43670208e-01]
 [ 3.15233812e-01 -4.94038833e-01]
 [ 7.14866378e-01  9.32240820e-01]
 [-1.73645684e+00  2.98724396e-01]
 [ 1.47539475e-01  8.45487507e-01]
 [ 5.63819286e-01  1.26039616e+00]
 [-3.59667260e-01 -2.02353234e-01]
 [ 1.35549161e+00 -1.24652228e+00]
 [ 6.32912770e-02  1.62485622e+00]
 [ 5.48741444e-01  1.07018879e+00]
 [-8.22614160e-01  1.20618255e+00]
 [ 7.68996641e-01  1.86884723e+00]
 [-9.60265568e-01  5.83719145e-01]
 [-6.35968275e-01  6.18327031e-01]
 [ 4.65759824e-02  1.59012280e+00]
 [-3.83005317e-01  6.86745176e-01]
 [ 2.73092076e-01  5.54696001e-02]
 [-6.28349199e-02  1.17263107e+00]
 [ 1.36366793e+00  1.58050242e+00]
 [-1.77247694e+00 -4.44343865e-01]
 [ 5.30274035e-01 -8.39739770e-01]
 [-3.90129000e-01 -1.03550328e+00]
 [ 6.34175700e-01 -1.25505643e-01]
 [ 6.23157484e-01 -1.84349928e+00]
 [-6.14625415e-01  5.13476980e-01]
 [-1.72569688e+00  2.77580979e-01]
 [ 1.62543456e+00 -4.43759246e-01]
 [-1.04702689e+00 -4.08282224e-01]
 [ 4.74456959e-02 -1.18159626e+00]
 [-8.15131795e-01 -8.36941469e-01]
 [-1.36486126e-01  1.65510067e+00]
 [-1.79113744e+00 -7.78190519e-01]
 [ 1.28499068e-01 -4.80422028e-01]
 [-1.28495976e+00 -5.64501844e-01]
 [-1.58805545e+00  2.94373074e-01]
 [-4.54076902e-01 -1.59540411e+00]
 [-7.06095434e-01  5.07878429e-01]
 [-4.27778320e-02 -1.02117658e+00]
 [-5.99925090e-01 -1.20750546e+00]
 [-1.73799601e+00  2.44780930e-01]
 [ 6.31446152e-01 -2.48603544e-01]
 [-1.44216532e+00 -1.72680488e-01]
 [ 1.67143680e+00  7.44268347e-01]
 [ 7.06211981e-01  1.38425051e+00]
 [-2.58377909e-01 -6.51737265e-01]
 [-1.47011545e-01  1.32607440e-01]
 [ 6.85356693e-01  9.25152650e-01]
 [-3.18082712e-01 -4.56188591e-01]
 [ 7.33229002e-01 -4.34610128e-01]
 [ 3.95222554e-01 -1.08299198e+00]
 [ 1.76281377e+00 -1.61021571e+00]
 [ 6.38851536e-01  2.04675972e+00]
 [-1.77584859e+00  1.16094468e+00]
 [ 1.45083009e+00  9.21796646e-01]
 [ 6.17952156e-01  3.46070904e-01]
 [ 5.27454674e-01 -8.38906728e-01]
 [ 1.66367938e+00 -8.89142302e-01]
 [-1.65714773e+00 -1.22701634e+00]
 [ 6.82710748e-01  7.75729783e-01]
 [ 1.62615204e+00  7.82109429e-01]
 [ 6.04838982e-01  1.03933102e-01]
 [-6.82273903e-02 -4.19992201e-01]
 [ 6.50383197e-01  1.39394014e+00]
 [-5.00905307e-01 -1.13276841e-03]
 [ 8.37256482e-01  7.60771519e-01]
 [ 1.37421866e+00  7.39846707e-01]
 [-7.88895317e-01 -1.62677420e-01]
 [-1.42170010e+00 -1.37505521e+00]
 [-3.41394439e-01 -1.15932491e+00]
 [ 6.62773942e-01  8.27276068e-01]
 [ 6.06419553e-02 -1.25312563e+00]
 [ 5.28874206e-01 -1.66588036e+00]
 [ 1.71733352e+00 -1.64985477e+00]
 [ 6.19385425e-01 -1.82251329e+00]
 [-1.57075124e+00  5.47107628e-01]
 [-1.03991248e+00  1.16028523e+00]
 [ 2.47522281e-01 -6.64080930e-01]
 [ 1.54230974e+00 -1.74636851e+00]
 [ 1.56791409e+00 -4.36370469e-01]
 [ 7.53261520e-01 -1.67062001e-01]
 [-1.28456904e+00 -1.63678249e+00]
 [ 6.92618564e-01 -5.21255604e-01]
 [ 7.43514471e-01 -5.48477363e-01]
 [-6.42009835e-01  5.12551876e-01]
 [-1.84641560e+00  3.82277817e-01]
 [-1.32880496e+00 -2.01346566e+00]
 [-5.13681898e-01 -1.96661254e-01]
 [ 7.46360784e-01  1.69575690e-01]
 [ 1.68833592e+00  4.43081573e-02]
 [ 6.93722436e-01  1.06173132e+00]
 [ 1.92402613e-01  7.22845038e-01]
 [-1.18873456e+00 -1.68030779e+00]
 [ 1.39664528e+00 -1.95649456e+00]
 [ 7.33727843e-01  3.95981878e-01]
 [-1.35864051e+00 -1.07521626e+00]
 [-1.06977129e-01  9.18971079e-01]
 [ 6.67611844e-01  1.32196563e+00]
 [-6.41704291e-01  8.49513571e-01]
 [ 2.34466291e-01 -9.44642036e-01]
 [-1.75560229e+00  5.48670604e-01]
 [-1.73477803e+00 -5.90932230e-03]
 [-1.66395012e+00 -3.26584672e-01]
 [-2.76345257e-01  1.61520227e+00]
 [ 1.11018613e+00  1.85685063e-01]
 [ 5.49967833e-01  1.00669978e+00]
 [ 4.52192663e-01  1.38833873e+00]
 [-5.78213502e-01 -7.68317232e-01]
 [-1.81062523e+00 -1.47476897e+00]
 [-1.30316437e+00 -8.38266081e-01]
 [-6.79902588e-01 -1.36549351e+00]
 [-1.41923257e+00 -1.83254446e+00]
 [ 6.72811312e-01  5.77271520e-01]
 [-1.60025398e+00 -1.10286893e+00]
 [ 4.57489694e-01 -3.66116076e-01]
 [-1.21838349e+00  1.52087486e+00]
 [ 7.67743096e-02 -2.10313907e+00]
 [ 1.66173500e+00  7.51618974e-01]
 [ 1.72444145e-01 -4.24203606e-01]
 [ 5.09886460e-01 -1.66038783e+00]
 [-6.82120278e-02  8.56874462e-01]
 [ 1.68837471e+00  2.96420380e-01]
 [ 1.48943315e+00  1.42374270e+00]
 [ 7.36615060e-01  6.09669939e-01]
 [-1.58114116e+00  1.22337127e+00]
 [ 8.61759537e-01 -7.22469222e-02]
 [-1.73223263e+00 -1.35158648e+00]
 [-1.65172830e+00  2.50382829e-01]
 [ 7.17614815e-01  8.87251739e-01]
 [-2.77883085e-01  1.73917563e+00]
 [ 1.66109102e+00 -1.37150126e-01]
 [ 1.67166663e+00 -2.98048708e-01]
 [-1.77569455e+00  9.81171017e-01]
 [ 4.88972022e-01 -9.91163226e-01]
 [ 3.41523651e-01  7.98294567e-01]
 [-7.13955563e-01  1.71075494e+00]
 [ 1.66223520e+00 -9.04528675e-02]
 [ 1.57147367e+00  9.69517243e-01]
 [ 2.03278349e-01  1.45269978e+00]]","[ 8.24234644 13.67266022 11.61126935 10.35461227  6.18283002  6.1826027
  5.25981413 12.87590683 10.37776449 11.38581581  4.90639327 13.85357398
 12.55797604  6.71363795  6.42604892  6.44093576  7.57980457  9.65810183
  8.78337487  7.45715896 10.47896666  6.02708764  7.46578743  8.16526801
  9.01074732 12.11249808  6.59427004  9.55893438 10.29576475  5.15017381
 10.43836431  6.31954098  5.3254858  13.65542448 13.81325648 12.33135449
  7.58330612  5.63292697 11.16113333  8.8607285   5.86257225  9.37932141
  5.03649316 13.28253187  7.15133285 10.9565144   7.65019666  9.6139146
  9.86501197  6.45460118 13.85050881 12.01784373 13.5669579  13.14593807
 10.34746352 13.40084895  5.54641116  6.55948394  5.13864614  7.77855511
  8.37558613  7.26979335 12.52305599  8.07470987  7.36013436  9.82717906
  6.04056851 12.2729174   5.41501224 14.01357923 11.99062446  6.58524016
  4.76443371 12.39793188 11.3743625  11.58311967 11.98144075  5.41024338
  8.09084888  5.80442914 12.84694713 10.58683543  7.83102939  5.31141232
  7.64332831  7.77716959 11.58876521 10.72122659 13.07417208  9.1629098
  5.83953819 11.43456273 11.88261914 10.00230194 11.97858347  9.36630283
  9.63902983  8.74186815  4.95195861  5.72924172  5.00860208 10.7104158
  7.6751243   9.50555482 13.26600148  7.06191289  8.58015691 11.8332907
  6.86876089  5.43790754  7.44323209  6.23186382 13.47458292 12.32874412
 10.68207875 12.92571154 12.28681986  6.47077036 13.12455936  9.79556986
 12.32233316 13.15785051  7.70950112  5.74960393  6.86062728  8.73778505
 12.42199652 12.82458361  4.77791127  9.5260689   8.646395    6.80570578
  5.84209345  7.89433701 13.59910358  7.75850485  9.6018754  11.33818657
  8.13951724 13.87121934 13.78324103  7.08538121  9.39884574  7.54810024
  7.39694739  5.06004027 10.45739748  9.45002716  5.19756478  7.33857004
 13.27259328  6.97020661  6.07799098  9.32537257 14.00192566  6.99370617
 11.04711727 11.89048475  6.95207007 11.57566637  8.17866334 10.67173104
 10.68326584  9.76194641  5.56335002 12.58492953  7.73566987  6.47028453
  5.09668564 10.28142377 11.09828264  4.86872558  9.53875235  6.84706137
 10.79299928  6.35575386 11.22432375  8.35728375 13.54086113  6.00849334
  7.92686361  5.78185172 13.42742101 12.98111758  7.14343155 10.93259207
 12.41452676  9.94503335  9.70422808  6.99179312  5.58986189 13.16844828
 13.19862924 10.67922964  7.90766948  8.00361168 11.55436006 13.16745399
 13.07298156 12.06254284]",0.005189180374145508,0.03142356872558594,0.5195,0.5394074074074073,0.9076825396825396,0.06532182263425686,200.0,0.0,swiss_roll,3,
mds,Preserves pairwise distances,True,"[[-0.1617515   0.64578325]
 [-1.18842496  2.09933444]
 [-1.25070128 -0.80487634]
 [ 0.84652704 -2.21821518]
 [ 0.61397334  0.08333836]
 [-1.58377066  0.55129113]
 [-1.31852476 -0.33495825]
 [ 1.20400537  1.24004129]
 [-2.14329254 -1.51861806]
 [-1.30364933 -1.04392871]
 [ 0.15239544 -0.74799657]
 [ 0.68019929  1.9840771 ]
 [ 1.3986751   0.76457145]
 [-0.704995    0.74423931]
 [ 0.91149145  0.24427924]
 [-0.64938326  0.48222073]
 [-0.64535978  1.05362995]
 [-0.13826275 -2.13594435]
 [-0.57338359 -1.10155384]
 [ 1.18011962  0.84837902]
 [ 0.17807316 -1.91332835]
 [ 0.48881972 -0.01868703]
 [-1.32396253  1.20706754]
 [-1.02147179  0.84727451]
 [-1.98194896 -0.3053614 ]
 [-0.62215316 -0.05320434]
 [ 1.77348427  0.27668991]
 [-1.17617672 -1.54343654]
 [ 0.79222838 -2.24090452]
 [ 0.49337649 -0.67420384]
 [ 0.54811243 -2.06805173]
 [ 0.29269348  0.24408984]
 [ 0.37755285 -0.54496025]
 [ 0.15141465  1.90234759]
 [-1.00387678  2.00223899]
 [ 1.68968927  0.06665602]
 [-0.79117042  1.07811567]
 [-1.58244983  0.00307352]
 [ 0.79439906 -1.46575466]
 [-2.13262542  0.03085043]
 [ 1.60024715 -0.38127971]
 [ 0.59482789 -2.4297481 ]
 [ 1.3415857  -0.96919721]
 [ 0.04585296  1.81845286]
 [-1.45489692  1.25691636]
 [ 1.41672875 -1.82764771]
 [-0.38168277  0.97751194]
 [ 0.71122331 -2.46943878]
 [ 0.77085525 -2.45563132]
 [ 1.35745686  0.20941993]
 [-0.74146211  1.98752994]
 [ 0.34319338 -0.29347472]
 [ 1.37691376  1.75798102]
 [-0.06053593  1.83449505]
 [-1.56916549 -1.6495377 ]
 [ 0.55643058  1.73966803]
 [ 1.53006853 -0.63853523]
 [ 0.85949128  0.36371453]
 [ 0.3054965  -0.63475802]
 [-1.49009813  1.15162762]
 [-0.4020797   0.50166151]
 [ 1.79449384  0.68585903]
 [-0.61701656  1.74570617]
 [-0.44051965  0.81861082]
 [ 1.31571346  0.82838892]
 [-0.04946618 -2.15614123]
 [ 0.87018567 -0.07645488]
 [ 1.63164219 -0.01762894]
 [-0.30510486 -0.37647837]
 [-0.9471713   1.94731218]
 [ 1.83058518 -0.46177898]
 [ 1.20131688  0.34092252]
 [ 1.12198212 -1.06097457]
 [ 2.16337499  0.16318401]
 [ 0.5325343  -1.22416337]
 [ 0.67025706 -1.02100984]
 [ 1.79991299 -0.47232823]
 [ 0.62117614 -0.51950437]
 [ 0.24315514  0.81575624]
 [ 1.15117732 -0.31831406]
 [ 1.9205704   1.05208685]
 [-0.91191367 -1.7031376 ]
 [-0.69115463  0.98581524]
 [-1.33052839 -0.29501647]
 [ 0.08874126  0.90676653]
 [-1.67053004  1.18524406]
 [ 0.5383109  -1.00304492]
 [-0.02509857 -1.73262544]
 [-0.11624973  1.83107126]
 [-0.69435131 -1.51044911]
 [-1.52276263  0.16397108]
 [-1.82559241 -0.94814018]
 [ 1.81218408 -0.64183021]
 [-1.11781028 -1.71558868]
 [-1.51741005 -0.08512052]
 [-0.83006235 -1.58334194]
 [-0.03838655 -2.17228607]
 [-2.00750405  0.18650321]
 [ 0.38362087 -0.76876028]
 [-1.32032887  0.01636965]
 [-1.5194799  -0.42732055]
 [-0.06816564 -1.7411034 ]
 [-0.04338207  0.92234657]
 [-0.49650274 -1.88806151]
 [ 1.14369429  1.56570443]
 [ 1.75811596  0.60894076]
 [-0.99570773  0.17311354]
 [-0.12922025 -0.5829511 ]
 [ 1.1088104   0.58861737]
 [-0.60903956 -0.32809542]
 [-0.20832549  0.95447294]
 [-1.30723587  0.5054217 ]
 [-1.20657434  2.19149472]
 [ 2.28098114  0.02487266]
 [ 0.93233554 -1.96290583]
 [ 1.26351508  1.26113251]
 [ 0.540205    0.27940814]
 [-0.88660756  0.55539326]
 [-0.50407538  2.02867473]
 [-1.52341375 -1.52496488]
 [ 1.19873382  0.15780864]
 [ 1.1591224   1.47937263]
 [ 0.34813483  0.91383232]
 [-0.51367193 -0.13401501]
 [ 1.67022678  0.49394885]
 [-0.29328139 -1.27019329]
 [ 1.18519662  0.43576668]
 [ 1.08059731  1.23896508]
 [-0.29764315 -0.72662418]
 [-1.84051559 -1.11300186]
 [-1.62486656  0.33474066]
 [ 0.98532635  0.54549542]
 [-1.62686648  0.19892939]
 [-1.52642408  1.09706526]
 [-1.24693723  2.13258063]
 [-1.65109354  1.17676893]
 [ 0.25706558 -2.31651899]
 [ 1.11984333 -1.32048313]
 [-0.6591376   0.81891354]
 [-1.38634099  2.03472459]
 [ 0.02453596  1.9831857 ]
 [ 0.05698528  0.80356431]
 [-2.12413637 -0.81614036]
 [-0.30283755  0.97358464]
 [-0.31755786  0.97722412]
 [ 0.40198182 -0.71202933]
 [ 0.09377288 -1.89979608]
 [-2.436808   -0.75460365]
 [-0.31749072 -0.49488524]
 [ 0.41891657  0.85276046]
 [ 0.46878677  1.69318075]
 [ 1.30538948  0.60703183]
 [ 0.76188085 -0.02089607]
 [-2.1602236  -0.6935949 ]
 [-1.63118893  1.99258686]
 [ 0.60551986  0.70306063]
 [-1.91069702 -1.34996045]
 [ 1.12779441 -0.60549421]
 [ 1.61807351  0.54421076]
 [ 0.9049609  -1.01930995]
 [-0.97194698  0.829046  ]
 [ 0.2874332  -1.81005578]
 [-0.36144397 -1.71489739]
 [-0.64143779 -1.85418307]
 [ 1.56604964 -0.62429241]
 [ 0.52646714  1.30619776]
 [ 1.79330355  0.86015296]
 [ 1.51702644  0.20342497]
 [-0.99118414 -0.47632935]
 [-1.9468697  -1.5399085 ]
 [-1.62003215 -1.30776796]
 [-1.69395406 -0.45345556]
 [-2.28714322 -0.90790468]
 [ 0.74981669  0.58647868]
 [-1.76250488 -1.52637935]
 [-0.28785164  0.34881624]
 [ 1.40753939 -1.49852577]
 [-2.13143485  0.80800673]
 [ 1.26729747  1.7571472 ]
 [-0.45893093  0.08369919]
 [-1.52741971  1.08194363]
 [ 0.84095164 -0.27360974]
 [ 0.75923821  1.70331046]
 [ 1.76182304  1.23305746]
 [ 0.8402357   0.7532628 ]
 [ 1.05085763 -1.7610741 ]
 [ 0.0541956   1.37103977]
 [-1.70678231 -1.50282054]
 [-0.10059948 -2.15726972]
 [ 1.1006856   0.66096168]
 [ 1.69928138 -0.66915862]
 [ 0.26397884  1.72243796]
 [ 0.10171013  1.77248275]
 [ 0.74029711 -1.92231589]
 [-0.86741764  0.99132722]
 [ 1.82186618  0.81720641]
 [ 1.69796084 -1.13021701]
 [ 0.30969725  1.71046141]
 [ 1.3337932   1.38208917]
 [ 1.71807474 -0.32311679]]","[ 8.24234644 13.67266022 11.61126935 10.35461227  6.18283002  6.1826027
  5.25981413 12.87590683 10.37776449 11.38581581  4.90639327 13.85357398
 12.55797604  6.71363795  6.42604892  6.44093576  7.57980457  9.65810183
  8.78337487  7.45715896 10.47896666  6.02708764  7.46578743  8.16526801
  9.01074732 12.11249808  6.59427004  9.55893438 10.29576475  5.15017381
 10.43836431  6.31954098  5.3254858  13.65542448 13.81325648 12.33135449
  7.58330612  5.63292697 11.16113333  8.8607285   5.86257225  9.37932141
  5.03649316 13.28253187  7.15133285 10.9565144   7.65019666  9.6139146
  9.86501197  6.45460118 13.85050881 12.01784373 13.5669579  13.14593807
 10.34746352 13.40084895  5.54641116  6.55948394  5.13864614  7.77855511
  8.37558613  7.26979335 12.52305599  8.07470987  7.36013436  9.82717906
  6.04056851 12.2729174   5.41501224 14.01357923 11.99062446  6.58524016
  4.76443371 12.39793188 11.3743625  11.58311967 11.98144075  5.41024338
  8.09084888  5.80442914 12.84694713 10.58683543  7.83102939  5.31141232
  7.64332831  7.77716959 11.58876521 10.72122659 13.07417208  9.1629098
  5.83953819 11.43456273 11.88261914 10.00230194 11.97858347  9.36630283
  9.63902983  8.74186815  4.95195861  5.72924172  5.00860208 10.7104158
  7.6751243   9.50555482 13.26600148  7.06191289  8.58015691 11.8332907
  6.86876089  5.43790754  7.44323209  6.23186382 13.47458292 12.32874412
 10.68207875 12.92571154 12.28681986  6.47077036 13.12455936  9.79556986
 12.32233316 13.15785051  7.70950112  5.74960393  6.86062728  8.73778505
 12.42199652 12.82458361  4.77791127  9.5260689   8.646395    6.80570578
  5.84209345  7.89433701 13.59910358  7.75850485  9.6018754  11.33818657
  8.13951724 13.87121934 13.78324103  7.08538121  9.39884574  7.54810024
  7.39694739  5.06004027 10.45739748  9.45002716  5.19756478  7.33857004
 13.27259328  6.97020661  6.07799098  9.32537257 14.00192566  6.99370617
 11.04711727 11.89048475  6.95207007 11.57566637  8.17866334 10.67173104
 10.68326584  9.76194641  5.56335002 12.58492953  7.73566987  6.47028453
  5.09668564 10.28142377 11.09828264  4.86872558  9.53875235  6.84706137
 10.79299928  6.35575386 11.22432375  8.35728375 13.54086113  6.00849334
  7.92686361  5.78185172 13.42742101 12.98111758  7.14343155 10.93259207
 12.41452676  9.94503335  9.70422808  6.99179312  5.58986189 13.16844828
 13.19862924 10.67922964  7.90766948  8.00361168 11.55436006 13.16745399
 13.07298156 12.06254284]",0.28829383850097656,2.1658477783203125,0.5645,0.6766984126984127,0.8832169312169312,0.04330365053828374,200.0,0.0,swiss_roll,3,
